CustomerID,Store Number,Customer Segment,Responder,First Name,Last Name,Address,City,State,Zip,Lat,Lon
1864,100,Home Office,No,ALANA,CULBERSON,1160 S JOLIET ST,AURORA,CO,80012,39.6945647876699,-104.861666109159
1865,107,Corporate,No,LISA,HASCALL,8763 CARR LOOP,ARVADA,CO,80005,39.8556154050627,-105.09240215369
1866,104,Home Office,No,VALSAMMA,MUPPADHYIL,15457 E DORADO PL,AURORA,CO,80015,39.6123460021777,-104.807629468305
1867,100,Corporate,No,TRACI,RIVERA,5704 W ASBURY PL,DENVER,CO,80227,39.6804338238041,-105.058416983912
1869,101,Consumer,No,GINA,EINSPAHR,965 S MILLER ST,DENVER,CO,80226,39.6987736778768,-105.114511481503
1870,101,Consumer,No,KATHY,BOEHM,3560 W UNION AVE,ENGLEWOOD,CO,80110,39.6316986983942,-105.03416833517
1872,108,Corporate,Yes,MARYANN,KLASINSKI,7109 XENON CT,ARVADA,CO,80004,39.8252292262817,-105.140650675896
1873,104,Corporate,No,MELODY,LOWMAN,3746 S GRANBY WAY,AURORA,CO,80014,39.6487173762222,-104.810976327036
1875,107,Consumer,No,TERRI,TOMLIN,237 QUAY ST,DENVER,CO,80226,39.7208173472836,-105.073483954256
1876,100,Consumer,No,BRENDA,BERGER,2860 S KENTON CT,AURORA,CO,80014,39.6650043511724,-104.859160396326
1877,103,Consumer,No,DEBRA,HANNA,14365 SANTA FE ST,BROOMFIELD,CO,80023,39.9562538402441,-104.999230916897
1879,105,Home Office,No,ELLEN,HESDORFER,1630 BOSTON ST,AURORA,CO,80010,39.7424736734694,-104.87973165693
1880,100,Home Office,No,ERIKA,GLENNEMEIER,8021 S HARRISON CIR,LITTLETON,CO,80122,39.5708226729413,-104.943204200432
1881,105,Home Office,No,CYNTHIA,LUCKRITZ,8001 S NIAGARA WAY,ENGLEWOOD,CO,80112,39.5728508903131,-104.911156935111
1882,101,Home Office,No,NATALIE,BLUMENTHAL,60 IVY ST,DENVER,CO,80220,39.7172340074739,-104.92019369443
1883,105,Home Office,Yes,VIRGINA,MARTIN,12283 E FORD AVE,AURORA,CO,80012,39.7000022523982,-104.844837103995
1884,101,Home Office,No,ELIZABETH,SANDOVAL,4520 BRYANT ST,DENVER,CO,80211,39.7782385714286,-105.019171564284
1885,107,Home Office,Yes,JEANNINE,KWOLEK,7090 W 26TH AVE,DENVER,CO,80214,39.7547228674084,-105.07538
1886,107,Home Office,No,RUTH,SANCHEZ,1260 SHERMAN ST,DENVER,CO,80203,39.7362557142857,-104.98465167302
1888,105,Home Office,No,BECKY,BREWSTER,1074 S ZENO WAY,AURORA,CO,80017,39.698245016654,-104.773241888992
1889,107,Home Office,No,PAULINE,PONCE,4422 QUIVAS ST,DENVER,CO,80211,39.7767957292226,-105.007829102337
1890,104,Corporate,No,BEVERLY,HOYT,13800 E MARINA DR,AURORA,CO,80014,39.6618479224719,-104.82814188562
1891,108,Home Office,Yes,ANGELINA,TROTTER,6485 QUAIL ST,ARVADA,CO,80004,39.814668,-105.123888530253
1893,107,Consumer,Yes,LAURA,TAMMY,5370 ALLISON ST,ARVADA,CO,80002,39.7944589714496,-105.085948435473
1894,100,Home Office,No,MARY,NEVELS,4795 S CLARKSON ST,ENGLEWOOD,CO,80113,39.6295654432248,-104.978747640855
1896,100,Corporate,No,KATIE,BENNER,1209 PENNSYLVANIA ST,DENVER,CO,80203,39.7352928097317,-104.98125667992
1898,103,Consumer,No,BEVERLY,WOODCOCK,8872 W 79TH AVE,ARVADA,CO,80005,39.8402277580573,-105.096990901481
1899,100,Consumer,No,FLORENCE,HARLOR,7450 E 6TH AVE,DENVER,CO,80230,39.7253900662037,-104.901565092176
1900,105,Consumer,No,VIRGINIA,RUBIO,320 S FAIRFAX ST,DENVER,CO,80246,39.7108363266062,-104.92798378272
1901,104,Consumer,No,SHARON,SCHMIDT,17836 E BERRY DR,AURORA,CO,80015,39.6171057149624,-104.780754208713
1902,105,Consumer,No,TAMARA,THOMPSON,11664 E BAYAUD DR,AURORA,CO,80012,39.7134298971962,-104.852175771838
1903,105,Consumer,No,DEZI,GUTIERREZ,1320 QUENTIN ST,AURORA,CO,80011,39.7373573193236,-104.844851937287
1904,107,Consumer,No,B,CORONA,6708 W 84TH AVE,ARVADA,CO,80003,39.8525203795526,-105.068789023061
1906,109,Corporate,No,EUFRASIA,FERNANDEZ,3040 W 45TH AVE,DENVER,CO,80211,39.7777269520086,-105.025891582048
1907,101,Corporate,No,CHRISTINE,UNGER,2030 S KNOX CT,DENVER,CO,80219,39.679694705449,-105.031931819153
1908,107,Corporate,Yes,NANCY,SAMUELSON,5123 CHASE ST,DENVER,CO,80212,39.7888792588298,-105.056340656803
1910,108,Home Office,No,NANCY,CAMERON,6648 KING ST,DENVER,CO,80221,39.8173555342201,-105.033194851635
1912,101,Corporate,No,MARY,OCONNOR,6900 W GRANT RANCH BLVD,LITTLETON,CO,80123,39.6184228674084,-105.07516
1913,104,Corporate,No,KAREN,PATRICK,4050 S YOSEMITE ST,DENVER,CO,80237,39.6423214285714,-104.884821915485
1914,109,Corporate,No,ASHLEE,HAWLEY,3231 E 103RD PL,DENVER,CO,80229,39.8842146279441,-104.946721421391
1916,105,Home Office,No,LORINDA,KELLOGG,15534 E FLOYD AVE,AURORA,CO,80013,39.6572588945527,-104.807979551172
1917,101,Home Office,No,MARION,SHICHMAN,6763 W YALE AVE,DENVER,CO,80227,39.6679171325916,-105.071105714286
1918,104,Home Office,No,ALESHA,BORNE,12314 E CEDAR CIR,AURORA,CO,80012,39.7120734879488,-104.841252867923
1919,103,Home Office,No,ORALIE,ROSENCRANZ,7821 JULIAN ST,WESTMINSTER,CO,80030,39.8388493868286,-105.030714436707
1921,102,Small Business,No,BETSY,MIXSON-KOMINSKY,20784 E PEAKVIEW PL,AURORA,CO,80016,39.5989551441266,-104.74634199857
1922,100,Small Business,Yes,LUEMILA,NEYMAN,822 S ONEIDA ST,DENVER,CO,80224,39.7012389473684,-104.908021763539
1923,106,Small Business,No,PEGGY,DELIO,5733 W MARQUETTE DR,DENVER,CO,80235,39.6455986777757,-105.058719969245
1924,107,Small Business,No,KAZUKO,OBRIEN,730 STUART ST,DENVER,CO,80204,39.7285495261907,-105.042504428796
1925,109,Small Business,No,MARTHA,GUERRERO,4210 E 100TH AVE,DENVER,CO,80229,39.8775223210219,-104.938023352249
1927,106,Home Office,No,ROSIE,TOZER,2715 E 42ND AVE,DENVER,CO,80216,39.7752864200552,-104.954079215037
1928,105,Home Office,No,TAMRA,WELLS,2730 W MISSISSIPPI AVE,DENVER,CO,80219,39.6966128674084,-105.02224
1930,106,Consumer,No,CHRIS,VIALPANDO,4675 W ALASKA PL,DENVER,CO,80219,39.7090946394977,-105.047547592617
1931,108,Consumer,No,DONNA,SUMMERS,11871 W 70TH PL,ARVADA,CO,80004,39.8233771325916,-105.1309
1933,104,Corporate,No,DARLA,SULLIVAN,7100 E MISSISSIPPI AVE,DENVER,CO,80224,39.6955228674084,-104.9048
1934,103,Home Office,No,ASHLEY,GUERRIERO,8620 W 93RD PL,BROOMFIELD,CO,80021,39.8690653350446,-105.09481780512
1935,104,Corporate,No,EDITH,HOGSETT,13955 E CHENANGO AVE,AURORA,CO,80015,39.6279359665366,-104.825136799347
1936,106,Corporate,No,JUANA,VEGA,5585 S CROCKER ST,LITTLETON,CO,80120,39.6154351434219,-105.009302641422
1938,105,Corporate,No,GWENDOLYN,WILLIAMS,12490 E CORNELL AVE,AURORA,CO,80014,39.6615629053532,-104.843764190231
1939,106,Corporate,No,DEBORAH,ADAMS,9058 W DARTMOUTH PL,DENVER,CO,80227,39.6594228674084,-105.09914375
1940,102,Corporate,Yes,DEANNE,CARDIN,7354 S CATAWBA WAY,AURORA,CO,80016,39.5853757059434,-104.710654108855
1942,101,Consumer,No,LETICIA,TELLEZ-MEINECKE,3100 S FEDERAL BLVD,DENVER,CO,80236,39.66051,-105.024981868625
1943,104,Consumer,No,ISADORA,GARCIA,9015 E OXFORD DR,DENVER,CO,80237,39.640879047882,-104.883717081118
1945,104,Consumer,No,JANET,LOSS,19951 E ELDORADO DR,AURORA,CO,80013,39.656521219454,-104.754501665306
1946,105,Consumer,Yes,TAMARA,HOFFMAN,10093 E WARREN AVE,DENVER,CO,80247,39.6770071325916,-104.87044
1948,109,Corporate,No,LISA,GILMORE,1438 AMHERST ST,LOUISVILLE,CO,80027,39.9436251568724,-105.14947175101
1949,107,Small Business,No,NANCY,BEAM,13536 W AUBURN AVE,DENVER,CO,80228,39.6736789559455,-105.151992479677
1950,101,Small Business,No,VAL,SALAZAR,2580 S FEDERAL BLVD,DENVER,CO,80219,39.6706366814783,-105.024887350752
1953,104,Corporate,No,MARY,QUICKER,6823 S JASMINE CT,ENGLEWOOD,CO,80112,39.5938080687466,-104.918457942088
1955,108,Consumer,No,EVE,LOPEZ,4762 EVERETT CT,WHEAT RIDGE,CO,80033,39.7829416856819,-105.096794745796
1956,100,Consumer,No,CHARANJIT,DHALIWAL,1361 S LANSING CT,AURORA,CO,80012,39.6934811354476,-104.857472058346
1957,109,Consumer,No,ANHTU,LE,1267 W 111TH AVE,DENVER,CO,80234,39.898447345147,-105.002014556913
1958,100,Consumer,No,FELICIANA,LILGEROSE,1859 S XAVIER ST,DENVER,CO,80219,39.6829249876157,-105.05010046231
1959,107,Corporate,Yes,ALEXIS,ARANDA,161 S AMES ST,DENVER,CO,80226,39.7138311487615,-105.055044325679
1960,100,Home Office,No,JOANN,GARCIA,1609 S LINCOLN ST,DENVER,CO,80210,39.6874161078633,-104.986471422094
1961,101,Home Office,No,GABRIELLE,GARCIA,9798 E COLORADO AVE,DENVER,CO,80247,39.6837128674084,-104.874106290323
1962,106,Home Office,No,MARY,MONTOYA,400 TENNYSON ST,DENVER,CO,80204,39.7229714136629,-105.043771716853
1963,103,Corporate,No,KAISA,JOHNSON,1326 S 96TH ST,LOUISVILLE,CO,80027,39.9648195287568,-105.127791079322
1964,101,Consumer,No,CHRISTIE,PEIFFER,4376 S XENOPHON WAY,MORRISON,CO,80465,39.6372836734694,-105.141831928457
1966,103,Home Office,No,CAROLYN,PASSARELLI,8250 W 70TH AVE,ARVADA,CO,80004,39.8240328674084,-105.088804228188
1967,103,Small Business,No,LEAH,TEBOCKHORST,5641 W 103RD AVE,BROOMFIELD,CO,80020,39.8831163690778,-105.057952897018
1968,101,Small Business,Yes,DARLENE,RENTERIA,2427 S CHASE LN,DENVER,CO,80227,39.6727682485799,-105.058731986777
1970,109,Corporate,No,KATHLEEN,HOY,2362 W 118TH AVE,DENVER,CO,80234,39.9120014056877,-105.01315652084
1971,102,Corporate,No,KARINA,TAYLOR,22385 QUAIL RUN DR,PARKER,CO,80138,39.5171771122138,-104.724663064428
1972,101,Corporate,No,KATHRYN,HEIDER,8299 W VIRGINIA AVE,DENVER,CO,80226,39.7072927147821,-105.090336526596
1974,105,Consumer,No,BECKY,GREENE,372 LIMA ST,AURORA,CO,80010,39.7211343415449,-104.858426017163
1975,105,Consumer,No,CHERYL,LORENZ,1735 S OAKLAND ST,AURORA,CO,80012,39.6852711538462,-104.850898195236
1976,105,Consumer,Yes,MARCI,KEHRLI,1403 S VICTOR ST,AURORA,CO,80012,39.690906877759,-104.835227923208
1978,101,Corporate,No,SARAH,CHOSZCZYK,4443 S ACOMA ST,ENGLEWOOD,CO,80110,39.635967271392,-104.989234708218
1979,103,Corporate,No,MARY,PETTINGER,3548 W 113TH AVE,WESTMINSTER,CO,80031,39.9017418946875,-105.033395470932
1980,101,Corporate,No,JESSICA,RADKE,2890 BRIGHTON BLVD,DENVER,CO,80216,39.7642517540847,-104.986411901895
1981,101,Corporate,No,KAREN,BROWN,3471 S AMMONS ST,DENVER,CO,80227,39.6537810492802,-105.08781994688
1983,103,Consumer,No,DORIS,JOHNSON,4380 APEX LN,WESTMINSTER,CO,80031,39.8481274000891,-105.047228272937
1984,101,Consumer,No,BETH,ONDRAK,10354 W KENYON DR,DENVER,CO,80235,39.6491200630764,-105.113988319367
1986,101,Home Office,No,M,MUSIC,7788 E SEVERN DR,DENVER,CO,80230,39.7286065057472,-104.897790144905
1988,107,Home Office,No,HOA,LE,671 S SHOSHONE ST,DENVER,CO,80223,39.7046328571429,-105.009958245227
1989,107,Home Office,No,MERCEDES,GALLEGOS,2621 CURTIS ST,DENVER,CO,80205,39.7568643436295,-104.982574314958
1990,100,Home Office,Yes,TERRI,REAM,1470 S QUEBEC WAY,DENVER,CO,80231,39.6914344867133,-104.898394581834
1991,100,Home Office,No,JACI,SCHICK,2806 S KENTON CT,AURORA,CO,80014,39.6652649272279,-104.859392974967
1993,104,Small Business,Yes,MICHELE,ANTHONY,4551 S QUINTERO ST,AURORA,CO,80015,39.6328789474432,-104.787358060205
1994,105,Small Business,No,CAROL,BUIKEMA,1051 W OXFORD PL,ENGLEWOOD,CO,80110,39.6415671325916,-104.99988
1995,108,Small Business,No,PATRICIA,SANCHEZ,1980 JAY ST,DENVER,CO,80214,39.7474642264008,-105.064824449337
1997,106,Consumer,No,MARLANA,CHAVEZ,922 S ZEPHYR CT,DENVER,CO,80226,39.69981855028,-105.084786964309
1999,100,Corporate,Yes,MELISSA,LOPEZ,6761 E 61ST AVE,COMMERCE CITY,CO,80022,39.8075271627963,-104.909869456209
2000,103,Corporate,No,EMBERLE,HARTER,7589 W 72ND AVE,ARVADA,CO,80003,39.8274571325916,-105.079561632653
2001,104,Corporate,No,TIFFANY,GERDINE,1380 S IDALIA ST,AURORA,CO,80017,39.6918040764553,-104.805871665302
2002,104,Corporate,No,KATHRYN,AMUNDSON,9791 JEFFERSON PKWY,ENGLEWOOD,CO,80112,39.5392569661881,-104.845432694914
2004,101,Home Office,No,CAROL,LAROCQUE,9457 W HAMILTON DR,DENVER,CO,80227,39.6542967401485,-105.103275951144
2006,100,Home Office,No,MADELINE,SCHLENZ,5533 BEDFORD CT,DENVER,CO,80239,39.7940133185937,-104.824378226338
2007,104,Corporate,No,GERALDINE,EMRICK,2736 S VICTOR ST,AURORA,CO,80014,39.6667353132857,-104.836101852577
2009,100,Corporate,No,SARAH,LEDGERWOOD,1601 LIMA ST,AURORA,CO,80010,39.74198,-104.856578341792
2010,103,Corporate,No,GAILYN,PHILMAN,6388 OAK CT,ARVADA,CO,80004,39.8123107829569,-105.119917927657
2011,108,Corporate,No,KATHLEEN,CHANDLER,10955 W 39TH PL,WHEAT RIDGE,CO,80033,39.7718313031013,-105.120225792011
2012,100,Corporate,No,LUCY,FABER,1550 S CLERMONT ST,DENVER,CO,80222,39.6884019697646,-104.934656697274
2014,108,Home Office,No,MARITA,REED,1171 STONEHAVEN AVE,BROOMFIELD,CO,80020,39.9185390022943,-105.061363524443
2015,103,Home Office,No,CHRISTINE,COLE,1161 MERCURY DR,LAFAYETTE,CO,80026,39.9893140532956,-105.102604468833
2017,105,Home Office,No,CYNTHIA,LIDMAN,2991 S GARFIELD ST,DENVER,CO,80210,39.6620318648849,-104.944383915551
2018,100,Corporate,No,LEONA,GILLESPIE,610 S DALE CT,DENVER,CO,80219,39.7055075969513,-105.021352775734
2019,100,Home Office,Yes,JACQUELIN,MEDINA,70 S DAHLIA ST,DENVER,CO,80246,39.7151299654229,-104.931458814553
2020,102,Home Office,No,CAROL,HINES,921 S QUINTERO CT,AURORA,CO,80017,39.7001117579816,-104.787022012164
2021,105,Corporate,No,ELIZABETH,HARRIS,14652 E 2ND AVE,AURORA,CO,80011,39.7196076962327,-104.81729364323
2023,109,Home Office,No,LORA,HECKMAN,8147 UPHAM CT,ARVADA,CO,80003,39.8461451401156,-105.080129474629
2025,105,Small Business,No,JAIN,WAINWRIGHT,790 S GRANT ST,DENVER,CO,80209,39.7021356573952,-104.983754232892
2026,106,Small Business,Yes,WANDA,STIVESON,408 S CARR ST,DENVER,CO,80226,39.7091877833831,-105.090742895301
2027,106,Small Business,No,MARY,EDEN,4675 E LOUISIANA AVE,DENVER,CO,80246,39.6931071325916,-104.933127647059
2029,103,Corporate,No,SANDRA,COATES,10872 LEGACY RIDGE WAY,WESTMINSTER,CO,80031,39.8929697702926,-105.032821720179
2030,101,Corporate,No,SUE,BYE,6724 GREEN RIVER DR,LITTLETON,CO,80130,39.5591904966834,-104.91898775559
2032,103,Consumer,No,ROBBYN,STOBER,6711 W 98TH PL,BROOMFIELD,CO,80021,39.8757756116679,-105.070240042313
2033,108,Consumer,No,JEANETTE,BUSTOS,390 HARLAN ST,DENVER,CO,80226,39.7229252361241,-105.062462526031
2034,100,Consumer,No,CALLEY,BRESLAU,5187 S WILLIAMS DR,LITTLETON,CO,80121,39.6231591605211,-104.967062017798
2035,106,Consumer,No,LIANA,HERNANDEZ,7085 W 52ND AVE,ARVADA,CO,80002,39.7911971325916,-105.074996666667
2037,108,Small Business,Yes,BETTY,SMITH,12422 W 68TH AVE,ARVADA,CO,80004,39.820112425931,-105.139287422938
2038,107,Small Business,Yes,TIFFANY,BURNHAM,3445 OTIS ST,WHEAT RIDGE,CO,80033,39.7652336363636,-105.070448402008
2039,106,Corporate,No,KELLY,CARLSON,1221 S INGALLS ST,DENVER,CO,80232,39.6946761440676,-105.063856171841
2041,106,Home Office,No,ROYA,SHAD,300 S JASMINE ST,DENVER,CO,80224,39.7112,-104.918581737806
2042,101,Home Office,No,CHANTEL,CORKLE,9675 E ARKANSAS PL,DENVER,CO,80247,39.6909471325916,-104.876237809254
2044,105,Corporate,Yes,MARIA,ARCALAS,12355 E ALASKA PL,AURORA,CO,80012,39.708468033283,-104.845464168715
2046,105,Corporate,Yes,CINDY,GOLDMAN,978 S JASMINE ST,DENVER,CO,80224,39.6990559183674,-104.918381769177
2047,100,Corporate,Yes,DESTINY,YOHE,620 S DAHLIA CIR,DENVER,CO,80246,39.705626737618,-104.931391752205
2048,104,Consumer,Yes,CARISSA,STUEPFERT,19292 E NASSAU DR,AURORA,CO,80013,39.6441428674084,-104.763238933088
2049,109,Corporate,No,RICHELLE,ARIAS,3199 MADISON CT,BROOMFIELD,CO,80023,39.9542684969527,-105.029194829325
2050,100,Consumer,Yes,JOANN,INA,8300 FAIRMOUNT DR,DENVER,CO,80247,39.7085323932524,-104.892727980851
2052,107,Home Office,No,RACHEL,LEVINE,1652 W 113TH AVE,DENVER,CO,80234,39.9019780562982,-105.008332338339
2053,103,Home Office,No,TAMARA,FRANCIS,11334 CHASE WAY,BROOMFIELD,CO,80020,39.9031272704828,-105.057138477921
2055,100,Home Office,No,M,STIEGELMAR,10835 E WESLEY PL,AURORA,CO,80014,39.6726035235796,-104.861710806335
2056,108,Home Office,No,BEVERLY,GREER,11435 KNOX CT,WESTMINSTER,CO,80031,39.9040800198366,-105.031467897268
2058,105,Corporate,No,NANCY,MAJOR,10768 E CRESTRIDGE CIR,ENGLEWOOD,CO,80111,39.6174967479026,-104.863888020627
2059,107,Corporate,No,JANET,KAMERICK,6645 UNION ST,ARVADA,CO,80004,39.8171558780757,-105.133433141285
2061,101,Corporate,No,SADIA,EREG,79 WINONA CT,DENVER,CO,80219,39.71784668311,-105.047136234985
2062,100,Corporate,Yes,PAMELA,FREESE,285 OLIVE ST,DENVER,CO,80220,39.7214414285714,-104.907048288665
2063,104,Corporate,No,MARELYNE,TOLENTINO,19326 E LASALLE PL,AURORA,CO,80013,39.6729852667063,-104.763205993213
2065,104,Corporate,No,BRITTANY,DAVIS,18196 E OHIO AVE,AURORA,CO,80017,39.7033700315634,-104.778671470057
2066,105,Home Office,No,C,RICE,2273 S EAGLE ST,AURORA,CO,80014,39.6758107095841,-104.817273678794
2067,103,Corporate,No,BETTY,OLSEN,9548 W 75TH PL,ARVADA,CO,80005,39.8332306762631,-105.104625120427
2069,107,Consumer,No,AMANDA,PREWITT,2402 NEWLAND ST,DENVER,CO,80214,39.7526540941387,-105.069062255097
2070,100,Corporate,No,SHARON,MCGUIRE,7550 S BLACKHAWK ST,ENGLEWOOD,CO,80112,39.5788665338558,-104.822903206685
2071,103,Corporate,No,TRINA,POKE,3350 FILLMORE ST,DENVER,CO,80205,39.7638686658827,-104.953476709465
2072,103,Corporate,No,MICHELLE,TAPIA,9421 W 93RD AVE,BROOMFIELD,CO,80021,39.8650018676288,-105.103192754494
2073,108,Consumer,No,RENA,PITLIK,2409 FRANKLIN ST,DENVER,CO,80205,39.7520720408163,-104.968578367917
2075,103,Corporate,No,MARSHA,PRADA,5548 QUAIL CT,ARVADA,CO,80002,39.7968718745709,-105.124064981356
2077,105,Home Office,No,TIFFANY,TWEEDY,2930 S ZENO WAY,AURORA,CO,80013,39.6617037406931,-104.772984807242
2078,105,Home Office,No,JUANA,MALDONADO,15430 E CENTER AVE,AURORA,CO,80017,39.7055920775882,-104.807874623878
2079,103,Home Office,No,MARCELLA,BIRD,460 W 78TH PL,DENVER,CO,80221,39.8380595865946,-104.992653414329
2080,100,Home Office,No,JESSICA,TEITELBAUM,5735 E CEDAR AVE,DENVER,CO,80224,39.7132188444877,-104.920895806113
2081,108,Corporate,No,DEBORAH,PEREZ,8760 CARR LOOP,ARVADA,CO,80005,39.8558889668317,-105.092486334674
2082,103,Home Office,Yes,DONNA,KAGER,4901 W 93RD AVE,WESTMINSTER,CO,80031,39.8653371325916,-105.0474
2084,103,Small Business,No,ROSEANNA,EDEN,6669 W 97TH CT,BROOMFIELD,CO,80021,39.8752262333386,-105.071187889228
2085,107,Small Business,No,MONICA,GARCIA,10746 LIVINGSTON DR,DENVER,CO,80234,39.8918654945579,-105.001356488052
2087,109,Corporate,No,JESSICA,DONAHUE,9215 GARLAND ST,BROOMFIELD,CO,80021,39.8642030223028,-105.101965909721
2088,103,Corporate,No,SARAH,MEADOWS,5320 E 129TH WAY,THORNTON,CO,80241,39.9312408846414,-104.927382273169
2089,100,Corporate,Yes,ADMIRA,KOVACIC,1755 S BEELER ST,DENVER,CO,80247,39.6846197007085,-104.881196229822
2090,100,Corporate,No,KIONDRA,LANE,20352 E 44TH AVE,DENVER,CO,80249,39.7766520582983,-104.750245176538
2092,105,Consumer,No,STACEY,KORALEWSKI,7842 S VALENTIA WAY,ENGLEWOOD,CO,80112,39.575122264253,-104.891786364018
2094,105,Corporate,Yes,BEVERLY,MUNCY,13261 E ASBURY DR,AURORA,CO,80014,39.6813428909414,-104.834739987
2095,105,Corporate,No,STEFANIE,PRESSLER,1313 LOCUST ST,DENVER,CO,80220,39.7369605319944,-104.914116960552
2097,104,Home Office,No,KRISTEN,TOURANGEAU,324 ALBION ST,DENVER,CO,80220,39.7214568244863,-104.939330429294
2098,109,Home Office,No,JULIE,MANNING,10854 GROVE CT,WESTMINSTER,CO,80031,39.8934063807543,-105.0266946895
2099,106,Home Office,No,NANCY,ISAACS,2877 S STUART ST,DENVER,CO,80236,39.6629916122156,-105.045348137771
2100,100,Home Office,Yes,LYNDA,CROFT,9655 E CENTER AVE,DENVER,CO,80247,39.7070271325916,-104.875672373192
2101,100,Home Office,Yes,LAURA,SANDSTROM,6800 E TENNESSEE AVE,DENVER,CO,80224,39.6983078181555,-104.909378943473
2103,105,Corporate,No,BREANNA,BERRY,17221 E WALSH WAY,AURORA,CO,80017,39.7037661272315,-104.786688588853
2104,101,Corporate,No,JANET,DAMPEER,2961 S FRANKLIN ST,ENGLEWOOD,CO,80113,39.6627406642405,-104.968953499072
2105,106,Corporate,Yes,EVELYN,WITHINGTON,170 ESTES ST,DENVER,CO,80226,39.7200138963456,-105.095326420441
2106,105,Corporate,No,ALYSSA,TAYLOR,2095 S PARIS WAY,AURORA,CO,80014,39.6772271213231,-104.848692284101
2107,105,Corporate,Yes,ALICE,MAKSIM,1949 S JAMAICA CT,AURORA,CO,80014,39.6805315661276,-104.862053389055
2108,104,Corporate,No,CATHY,RHOADES,9221 KORNBRUST CIR,LONE TREE,CO,80124,39.5290413589798,-104.882309526121
2109,107,Corporate,No,SHARYN,GRIFFITH,4707 W 105TH WAY,WESTMINSTER,CO,80031,39.8890930842582,-105.046463023207
2110,106,Corporate,No,MANUELA,BASURTO,991 XAVIER ST,DENVER,CO,80204,39.7329505411932,-105.049999132122
2111,107,Home Office,No,BETSY,LAMB,10583 W 62ND PL,ARVADA,CO,80004,39.8102571325916,-105.115942727273
2112,101,Corporate,No,CYNTHIA,NOEKSTRA,2184 S ZANG WAY,DENVER,CO,80228,39.6776666873059,-105.14182364434
2114,104,Corporate,No,DINA,ZAVALA-DURAN,4922 ALTURA ST,DENVER,CO,80239,39.7822338607245,-104.817220552011
2115,105,Corporate,No,SARAH,MARES,1461 S MACON CT,AURORA,CO,80012,39.6891870499203,-104.855013586028
2117,108,Home Office,Yes,KIMBERLY,KIBLER,8430 WRIGHT ST,ARVADA,CO,80005,39.8503334740419,-105.142608774342
2118,109,Home Office,Yes,TAMELA,MILLER,5040 W 128TH PL,BROOMFIELD,CO,80020,39.9268178397823,-105.050871319158
2119,106,Home Office,No,JOAN,ROSELLEN,6470 MARSHALL ST,ARVADA,CO,80003,39.8140217780512,-105.068779021189
2121,104,Corporate,No,SHIREEN,WHITSON,10091 E OHIO AVE,DENVER,CO,80247,39.7016862118205,-104.870331475487
2122,106,Consumer,No,MEGHAN,GEORGE,4430 FEDERAL BLVD,DENVER,CO,80211,39.77718,-105.024981567029
2123,100,Corporate,No,MICHELLE,MOORE,10150 E VIRGINIA AVE,DENVER,CO,80247,39.7068116544762,-104.869379605752
2124,101,Consumer,No,LISA,THOMPSON,1142 CLAYTON ST,DENVER,CO,80206,39.7343238359333,-104.954923123319
2125,105,Corporate,No,WANDA,MURRAY,12273 E 2ND DR,AURORA,CO,80011,39.7190548409144,-104.844236226178
2127,106,Home Office,No,LACIE,MONTANO,2727 W 46TH AVE,DENVER,CO,80211,39.7803597804686,-105.020813550437
2129,105,Home Office,No,LEE,WALKER,2513 S GENOA ST,AURORA,CO,80013,39.6726893151315,-104.756984999522
2130,101,Home Office,No,CYNTHIA,BJORK,8065 W EASTMAN PL,DENVER,CO,80227,39.6584271325916,-105.081774176707
2131,107,Home Office,Yes,CLARA,BIDDLECOM,4521 WINONA CT,DENVER,CO,80212,39.7787740197205,-105.047622508197
2132,106,Home Office,No,DELORES,VELLINGA,1438 EUDORA ST,DENVER,CO,80220,39.7389733333333,-104.930181665988
2133,107,Corporate,No,CORINA,COWAN,7431 DEXTER ST,COMMERCE CITY,CO,80022,39.8313443934771,-104.932241778833
2135,106,Home Office,No,NICOLA,ZAVATTI,1551 LARIMER ST,DENVER,CO,80202,39.7488640691031,-104.998169048355
2137,106,Corporate,No,VIRGINIA,BROWN,2405 BELL CT,DENVER,CO,80215,39.752424089794,-105.095091016559
2138,101,Corporate,No,SUZANNE,NELSON,1301 S UTICA ST,DENVER,CO,80219,39.69314,-105.045088215547
2139,100,Corporate,No,HOLLY,BOGGS,632 E CEDAR AVE,DENVER,CO,80209,39.7127761378098,-104.980009687769
2141,108,Home Office,No,KAREN,MONTGOMERY,8200 RALPH LN,DENVER,CO,80221,39.8454793237743,-104.998456509564
2142,106,Home Office,No,KARLYN,ROEMER,5455 S NIAGARA CT,ENGLEWOOD,CO,80111,39.6176681437291,-104.911858906149
2143,104,Home Office,No,JENNIFER,WADLE,3347 S ELKHART ST,AURORA,CO,80014,39.6564592337141,-104.816241080664
2145,108,Corporate,No,CYNTHIA,CRIST,6104 W 84TH WAY,ARVADA,CO,80003,39.8504009520766,-105.063592861732
2146,103,Corporate,No,MANJU,PANDAY,10211 URA LN,DENVER,CO,80260,39.88189,-105.012298705154
2148,109,Home Office,No,ANNETTE,ROTH,4935 KNOX CT,DENVER,CO,80221,39.7862494882961,-105.032395384127
2149,103,Home Office,No,ANDREA,DICROCE,5786 W 80TH CIR,ARVADA,CO,80003,39.842613012415,-105.060426709354
