Data de Carga,"Nome ",Sexo,Idade,Sexo_condicionado,Classificação
2022-11-25 09:22:42,Mr. Leonard Mark Hickman,male,24,Masculino,Homem
2022-11-25 09:22:42,Mr. Alexander Radeff,male,27,Masculino,Homem
2022-11-25 09:22:42,Mrs. John (Catherine) Bourke,female,32,Feminino,Mulher
2022-11-25 09:22:42,Mr. George Floyd Eitemiller,male,23,Masculino,Homem
2022-11-25 09:22:42,Mr. Arthur Webster Newell,male,58,Masculino,Homem
2022-11-25 09:22:42,Dr. Henry William Frauenthal,male,50,Masculino,Homem
2022-11-25 09:22:42,Mr. Mohamed Badt,male,40,Masculino,Homem
2022-11-25 09:22:42,Mr. Edward Pomeroy Colley,male,47,Masculino,Homem
2022-11-25 09:22:42,Mr. Peju Coleff,male,36,Masculino,Homem
2022-11-25 09:22:42,Mr. Eino William Lindqvist,male,20,Masculino,Homem
2022-11-25 09:22:42,Mr. Lewis Hickman,male,32,Masculino,Homem
2022-11-25 09:22:42,Mr. Reginald Fenton Butler,male,25,Masculino,Homem
2022-11-25 09:22:42,Mr. Knud Paust Rommetvedt,male,49,Masculino,Homem
2022-11-25 09:22:42,Mr. Jacob Cook,male,43,Masculino,Homem
2022-11-25 09:22:42,Mrs. Elmer Zebley (Juliet Cummins Wright) Taylor,female,48,Feminino,Mulher
2022-11-25 09:22:42,Mrs. Thomas William Solomon (Elizabeth Catherine Ford) Brown,female,40,Feminino,Mulher
2022-11-25 09:22:42,Mr. Thornton Davidson,male,31,Masculino,Homem
2022-11-25 09:22:42,Mr. Henry Michael Mitchell,male,70,Masculino,Homem
2022-11-25 09:22:42,Mr. Charles Wilhelms,male,31,Masculino,Homem
2022-11-25 09:22:42,Mr. Ennis Hastings Watson,male,19,Masculino,Homem
2022-11-25 09:22:42,Mr. Gustaf Hjalmar Edvardsson,male,18,Masculino,Homem
2022-11-25 09:22:42,Mr. Frederick Charles Sawyer,male,24.5,Masculino,Homem
2022-11-25 09:22:42,Miss. Anna Sofia Turja,female,18,Feminino,Mulher
2022-11-25 09:22:42,Mrs. Frederick (Augusta Tyler) Goodwin,female,43,Feminino,Mulher
2022-11-25 09:22:42,Mr. Thomas Drake Martinez Cardeza,male,36,Masculino,Homem
2022-11-25 09:22:42,Miss. Katie Peters,female,28,Feminino,Mulher
2022-11-25 09:22:42,Mr. Hammad Hassab,male,27,Masculino,Homem
2022-11-25 09:22:42,Mr. Thor Anderson Olsvigen,male,20,Masculino,Homem
2022-11-25 09:22:42,Mr. Charles Edward Goodwin,male,14,Masculino,Homem
2022-11-25 09:22:42,Mr. Thomas William Solomon Brown,male,60,Masculino,Homem
2022-11-25 09:22:42,Mr. Joseph Philippe Lemercier Laroche,male,25,Masculino,Homem
2022-11-25 09:22:42,Mr. Jaako Arnold Panula,male,14,Masculino,Homem
2022-11-25 09:22:42,Mr. Branko Dakic,male,19,Masculino,Homem
2022-11-25 09:22:42,Mr. Eberhard Thelander Fischer,male,18,Masculino,Homem
2022-11-25 09:22:42,Miss. Georgette Alexandra Madill,female,15,Feminino,Mulher
2022-11-25 09:22:42,Mr. Albert Adrian Dick,male,31,Masculino,Homem
2022-11-25 09:22:42,Miss. Manca Karun,female,4,Feminino,Mulher
2022-11-25 09:22:42,Mr. Ali Lam,male,37,Masculino,Homem
2022-11-25 09:22:42,Mr. Khalil Saad,male,25,Masculino,Homem
2022-11-25 09:22:42,Col. John Weir,male,60,Masculino,Homem
2022-11-25 09:22:42,Mr. Charles Henry Chapman,male,52,Masculino,Homem
2022-11-25 09:22:42,Mr. James Kelly,male,44,Masculino,Homem
2022-11-25 09:22:42,Miss. Katherine Mullens,female,19,Feminino,Mulher
2022-11-25 09:22:42,Mr. John Borland Thayer,male,49,Masculino,Homem
2022-11-25 09:22:42,Mr. Adolf Mathias Nicolai Olsen Humblen,male,42,Masculino,Homem
2022-11-25 09:22:42,Mrs. John Jacob (Madeleine Talmadge Force) Astor,female,18,Feminino,Mulher
2022-11-25 09:22:42,Mr. Spencer Victor Silverthorne,male,35,Masculino,Homem
2022-11-25 09:22:42,Miss. Saiide Barbara,female,18,Feminino,Mulher
2022-11-25 09:22:42,Mr. Martin Gallagher,male,25,Masculino,Homem
2022-11-25 09:22:42,Mr. Henrik Juul Hansen,male,26,Masculino,Homem
2022-11-25 09:22:42,Mr. Henry Samuel Morley,male,39,Masculino,Homem
2022-11-25 09:22:42,Mrs. Florence Kelly,female,45,Feminino,Mulher
2022-11-25 09:22:42,Mr. Edward Pennington Calderhead,male,42,Masculino,Homem
2022-11-25 09:22:42,Miss. Alice Cleaver,female,22,Feminino,Mulher
2022-11-25 09:22:42,Master. Halim Gonios Moubarek,male,4,Masculino,Homem
2022-11-25 09:22:42,Mlle. Berthe Antonine Mayne,female,24,Feminino,Mulher
2022-11-25 09:22:42,Mr. Herman Klaber,male,41,Masculino,Homem
2022-11-25 09:22:42,Mr. Elmer Zebley Taylor,male,48,Masculino,Homem
2022-11-25 09:22:42,Mr. August Viktor Larsson,male,29,Masculino,Homem
2022-11-25 09:22:42,Mr. Samuel Greenberg,male,52,Masculino,Homem
2022-11-25 09:22:42,Mr. Peter Andreas Lauritz Andersen Soholt,male,19,Masculino,Homem
2022-11-25 09:22:42,Miss. Caroline Louise Endres,female,38,Feminino,Mulher
2022-11-25 09:22:42,Miss. Edwina Celia Troutt,female,27,Feminino,Mulher
2022-11-25 09:22:42,Mr. Malkolm Joackim Johnson,male,33,Masculino,Homem
2022-11-25 09:22:42,Miss. Annie Jessie Harper,female,6,Feminino,Mulher
2022-11-25 09:22:42,Mr. Svend Lauritz Jensen,male,17,Masculino,Homem
2022-11-25 09:22:42,Mr. William Henry Gillespie,male,34,Masculino,Homem
2022-11-25 09:22:42,Mr. Henry Price Hodges,male,50,Masculino,Homem
2022-11-25 09:22:42,Mr. Norman Campbell Chambers,male,27,Masculino,Homem
2022-11-25 09:22:42,Mr. Luka Oreskovic,male,20,Masculino,Homem
2022-11-25 09:22:42,Mrs. Peter Henry (Lillian Jefferys) Renouf,female,30,Feminino,Mulher
2022-11-25 09:22:42,Miss. Margareth Mannion,female,28,Feminino,Mulher
2022-11-25 09:22:42,Mr. Kurt Arnold Gottfrid Bryhl,male,25,Masculino,Homem
2022-11-25 09:22:42,Miss. Pieta Sofia Ilmakangas,female,25,Feminino,Mulher
2022-11-25 09:22:42,Miss. Elisabeth Walton Allen,female,29,Feminino,Mulher
2022-11-25 09:22:42,Mr. Houssein G N Hassan,male,11,Masculino,Homem
2022-11-25 09:22:42,Mr. Robert J Knight,male,41,Masculino,Homem
2022-11-25 09:22:42,Mr. William John Berriman,male,23,Masculino,Homem
2022-11-25 09:22:42,Mr. Moses Aaron Troupiansky,male,23,Masculino,Homem
2022-11-25 09:22:42,Mr. Leslie Williams,male,28.5,Masculino,Homem
2022-11-25 09:22:42,Mrs. Edward (Margaret Ann Watson) Ford,female,48,Feminino,Mulher
2022-11-25 09:22:42,Mr. Gustave J Lesurer,male,35,Masculino,Homem
2022-11-25 09:22:42,Mr. Kanio Ivanoff,male,20,Masculino,Homem
2022-11-25 09:22:42,Mr. Minko Nankoff,male,32,Masculino,Homem
2022-11-25 09:22:42,Mr. Walter James Hawksford,male,45,Masculino,Homem
2022-11-25 09:22:42,Mr. Tyrell William Cavendish,male,36,Masculino,Homem
2022-11-25 09:22:42,Miss. Susan Parker Ryerson,female,21,Feminino,Mulher
2022-11-25 09:22:42,Mr. Neal McNamee,male,24,Masculino,Homem
2022-11-25 09:22:42,Mr. Juho Stranden,male,31,Masculino,Homem
2022-11-25 09:22:42,Capt. Edward Gifford Crosby,male,70,Masculino,Homem
2022-11-25 09:22:42,Mr. Rossmore Edward Abbott,male,16,Masculino,Homem
2022-11-25 09:22:42,Miss. Anna Sinkkonen,female,30,Feminino,Mulher
2022-11-25 09:22:42,Mr. Daniel Warner Marvin,male,19,Masculino,Homem
2022-11-25 09:22:42,Mr. Michael Connaghton,male,31,Masculino,Homem
2022-11-25 09:22:42,Miss. Joan Wells,female,4,Feminino,Mulher
2022-11-25 09:22:42,Master. Meier Moor,male,6,Masculino,Homem
2022-11-25 09:22:42,Mr. Johannes Joseph Vande Velde,male,33,Masculino,Homem
2022-11-25 09:22:42,Mr. Lalio Jonkoff,male,23,Masculino,Homem
2022-11-25 09:22:42,Mrs. Samuel (Jane Laver) Herman,female,48,Feminino,Mulher
2022-11-25 09:22:42,Master. Viljo Hamalainen,male,0.67,Masculino,Homem
2022-11-25 09:22:42,Mr. August Sigfrid Carlsson,male,28,Masculino,Homem
2022-11-25 09:22:42,Mr. Percy Andrew Bailey,male,18,Masculino,Homem
2022-11-25 09:22:42,Mr. Thomas Leonard Theobald,male,34,Masculino,Homem
2022-11-25 09:22:42,the Countess. of (Lucy Noel Martha Dyer-Edwards) Rothes,female,33,Feminino,Mulher
2022-11-25 09:22:42,Mr. John Garfirth,male,23,Masculino,Homem
2022-11-25 09:22:42,Mr. Iisakki Antino Aijo Nirva,male,41,Masculino,Homem
2022-11-25 09:22:42,Mr. Hanna Assi Barah,male,20,Masculino,Homem
2022-11-25 09:22:42,Mrs. William Ernest (Lucile Polk) Carter,female,36,Feminino,Mulher
2022-11-25 09:22:42,Mr. Hans Linus Eklund,male,16,Masculino,Homem
2022-11-25 09:22:42,Mrs. John C (Anna Andrews) Hogeboom,female,51,Feminino,Mulher
2022-11-25 09:22:42,Dr. Arthur Jackson Brewe,male,46,Masculino,Homem
2022-11-25 09:22:42,Miss. Mary Mangan,female,30.5,Feminino,Mulher
2022-11-25 09:22:42,Mr. Daniel J Moran,male,28,Masculino,Homem
2022-11-25 09:22:42,Mr. Daniel Danielsen Gronnestad,male,32,Masculino,Homem
2022-11-25 09:22:42,Mr. Rene Aime Lievens,male,24,Masculino,Homem
2022-11-25 09:22:42,Mr. Niels Peder Jensen,male,48,Masculino,Homem
2022-11-25 09:22:42,Mrs. (Mary) Mack,female,57,Feminino,Mulher
2022-11-25 09:22:42,Mr. Dibo Elias,male,29,Masculino,Homem
2022-11-25 09:22:42,Mrs. Elizabeth (Eliza Needs) Hocking,female,54,Feminino,Mulher
2022-11-25 09:22:42,Mr. Pehr Fabian Oliver Malkolm Myhrman,male,18,Masculino,Homem
2022-11-25 09:22:42,Mr. Roger Tobin,male,20,Masculino,Homem
2022-11-25 09:22:42,Miss. Virginia Ethel Emanuel,female,5,Feminino,Mulher
2022-11-25 09:22:42,Mr. Thomas J Kilgannon,male,22,Masculino,Homem
2022-11-25 09:22:42,Mrs. Edward Scott (Elisabeth Walton McMillan) Robert,female,43,Feminino,Mulher
2022-11-25 09:22:42,Miss. Banoura Ayoub,female,13,Feminino,Mulher
2022-11-25 09:22:42,Mrs. Albert Adrian (Vera Gillespie) Dick,female,17,Feminino,Mulher
2022-11-25 09:22:42,Mr. Milton Clyde Long,male,29,Masculino,Homem
2022-11-25 09:22:42,Mr. Andrew G Johnston,male,35,Masculino,Homem
2022-11-25 09:22:42,Mr. William Ali,male,25,Masculino,Homem
2022-11-25 09:22:42,Mr. Abraham (David Lishin) Harmer,male,25,Masculino,Homem
2022-11-25 09:22:42,Miss. Anna Sofia Sjoblom,female,18,Feminino,Mulher
2022-11-25 09:22:42,Master. George Hugh Rice,male,8,Masculino,Homem
2022-11-25 09:22:42,Master. Bertram Vere Dean,male,1,Masculino,Homem
2022-11-25 09:22:42,Mr. Benjamin Guggenheim,male,46,Masculino,Homem
2022-11-25 09:22:42,Mr. Andrew Keane,male,20,Masculino,Homem
2022-11-25 09:22:42,Mr. Alfred Gaskell,male,16,Masculino,Homem
2022-11-25 09:22:42,Miss. Stella Anna Sage,female,21,Feminino,Mulher
2022-11-25 09:22:42,Mr. William Fisher Hoyt,male,43,Masculino,Homem
2022-11-25 09:22:42,Mr. Ristiu Dantcheff,male,25,Masculino,Homem
2022-11-25 09:22:42,Mr. Richard Otter,male,39,Masculino,Homem
2022-11-25 09:22:42,Dr. Alice (Farnham) Leader,female,49,Feminino,Mulher
2022-11-25 09:22:42,Mrs. Mara Osman,female,31,Feminino,Mulher
2022-11-25 09:22:42,Mr. Yousseff Ibrahim Shawah,male,30,Masculino,Homem
2022-11-25 09:22:42,Mrs. Jean Baptiste (Rosalie Paula Govaert) Van Impe,female,30,Feminino,Mulher
2022-11-25 09:22:42,Mr. Martin Ponesell,male,34,Masculino,Homem
2022-11-25 09:22:42,Mrs. Harvey (Charlotte Annie Tate) Collyer,female,31,Feminino,Mulher
2022-11-25 09:22:42,Master. William Thornton II Carter,male,11,Masculino,Homem
2022-11-25 09:22:42,Master. Assad Alexander Thomas,male,0.42,Masculino,Homem
2022-11-25 09:22:42,Mr. Oskar Arvid Hedman,male,27,Masculino,Homem
2022-11-25 09:22:42,Mr. Karl Johan Johansson,male,31,Masculino,Homem
2022-11-25 09:22:42,Mr. Thomas Jr Andrews,male,39,Masculino,Homem
2022-11-25 09:22:42,Miss. Ellen Natalia Pettersson,female,18,Feminino,Mulher
2022-11-25 09:22:42,Mr. August Meyer,male,39,Masculino,Homem
2022-11-25 09:22:42,Mrs. Norman Campbell (Bertha Griggs) Chambers,female,33,Feminino,Mulher
2022-11-25 09:22:42,Mr. William Alexander,male,26,Masculino,Homem
2022-11-25 09:22:42,Mr. James Lester,male,39,Masculino,Homem
2022-11-25 09:22:42,Mr. Richard James Slemen,male,35,Masculino,Homem
2022-11-25 09:22:42,Miss. Ebba Iris Alfrida Andersson,female,6,Feminino,Mulher
2022-11-25 09:22:42,Mr. Ernest Portage Tomlin,male,30.5,Masculino,Homem
2022-11-25 09:22:42,Mr. Richard Fry,male,39,Masculino,Homem
2022-11-25 09:22:42,Miss. Wendla Maria Heininen,female,23,Feminino,Mulher
2022-11-25 09:22:42,Mr. Albert Mallet,male,31,Masculino,Homem
2022-11-25 09:22:42,Mr. John Fredrik Alexander Holm,male,43,Masculino,Homem
2022-11-25 09:22:42,Master. Karl Thorsten Skoog,male,10,Masculino,Homem
2022-11-25 09:22:42,Mrs. Charles Melville (Clara Jennings Gregg) Hays,female,52,Feminino,Mulher
2022-11-25 09:22:42,Mr. Nikola Lulic,male,27,Masculino,Homem
2022-11-25 09:22:42,Jonkheer. John George Reuchlin,male,38,Masculino,Homem
2022-11-25 09:22:42,Mrs. (Beila) Moor,female,27,Feminino,Mulher
2022-11-25 09:22:42,Master. Urho Abraham Panula,male,2,Masculino,Homem
2022-11-25 09:22:42,Mr. John Flynn,male,36,Masculino,Homem
2022-11-25 09:22:42,Mr. Len Lam,male,23,Masculino,Homem
2022-11-25 09:22:42,Master. Andre Mallet,male,1,Masculino,Homem
2022-11-25 09:22:42,Mr. Thomas Joseph McCormack,male,19,Masculino,Homem
2022-11-25 09:22:42,Mrs. George Nelson (Martha Evelyn) Stone,female,62,Feminino,Mulher
2022-11-25 09:22:42,Mrs. Antoni (Selini Alexander) Yasbeck,female,15,Feminino,Mulher
2022-11-25 09:22:42,Master. George Sibley Richards,male,0.83,Masculino,Homem
2022-11-25 09:22:42,Mr. Amin Saad,male,30,Masculino,Homem
2022-11-25 09:22:42,Mr. Albert Augustsson,male,23,Masculino,Homem
2022-11-25 09:22:42,Mr. Owen George Allum,male,18,Masculino,Homem
2022-11-25 09:22:42,Miss. Sara Rebecca Compton,female,39,Feminino,Mulher
2022-11-25 09:22:42,Mr. Jakob Pasic,male,21,Masculino,Homem
2022-11-25 09:22:42,Mr. Maurice Sirota,male,20,Masculino,Homem
2022-11-25 09:22:42,Mr. Chang Chip,male,32,Masculino,Homem
2022-11-25 09:22:42,Mr. Pierre Marechal,male,29,Masculino,Homem
2022-11-25 09:22:42,Mr. Ilmari Rudolf Alhomaki,male,20,Masculino,Homem
2022-11-25 09:22:42,Mr. Thomas Charles Mudd,male,16,Masculino,Homem
2022-11-25 09:22:42,Miss. Augusta Serepeca,female,30,Feminino,Mulher
2022-11-25 09:22:42,Mr. Peter L Lemberopolous,male,34.5,Masculino,Homem
2022-11-25 09:22:42,Mr. Jeso Culumovic,male,17,Masculino,Homem
2022-11-25 09:22:42,Mr. Anthony Abbing,male,42,Masculino,Homem
2022-11-25 09:22:42,Mr. Douglas Bullen Sage,male,18,Masculino,Homem
2022-11-25 09:22:42,Mr. Marin Markoff,male,35,Masculino,Homem
2022-11-25 09:22:42,Rev. John Harper,male,28,Masculino,Homem
2022-11-25 09:22:42,Mrs. Samuel L (Edwiga Grabowska) Goldenberg,female,40,Feminino,Mulher
2022-11-25 09:22:42,Master. Sigvard Harald Elias Andersson,male,4,Masculino,Homem
2022-11-25 09:22:42,Mr. Johan Svensson,male,74,Masculino,Homem
2022-11-25 09:22:42,Miss. Nourelain Boulos,female,9,Feminino,Mulher
2022-11-25 09:22:42,Miss. Mary Conover Lines,female,16,Feminino,Mulher
2022-11-25 09:22:42,Mrs. Ernest Courtenay (Lilian Hughes) Carter,female,44,Feminino,Mulher
2022-11-25 09:22:42,Mrs. Sam (Leah Rosen) Aks,female,18,Feminino,Mulher
2022-11-25 09:22:42,Mrs. George Dennick (Mary Hitchcock) Wick,female,45,Feminino,Mulher
2022-11-25 09:22:42,Mr. Peter Denis Daly,male,51,Masculino,Homem
2022-11-25 09:22:42,Mrs. Solomon (Latifa Qurban) Baclini,female,24,Feminino,Mulher
2022-11-25 09:22:42,Mr. Raihed Razi,male,30,Masculino,Homem
2022-11-25 09:22:42,Mr. Claus Peter Hansen,male,41,Masculino,Homem
2022-11-25 09:22:42,Mr. Frederick Edward Giles,male,21,Masculino,Homem
2022-11-25 09:22:42,Mrs. Frederick Joel (Margaret Welles Barron) Swift,female,48,Feminino,Mulher
2022-11-25 09:22:42,Miss. Dorothy Edith Sage,female,14,Feminino,Mulher
2022-11-25 09:22:42,Mr. John William Gill,male,24,Masculino,Homem
2022-11-25 09:22:42,Mrs. (Karolina) Bystrom,female,42,Feminino,Mulher
2022-11-25 09:22:42,Miss. Asuncion Duran y More,female,27,Feminino,Mulher
2022-11-25 09:22:42,Mr. Washington Augustus II Roebling,male,31,Masculino,Homem
2022-11-25 09:22:42,Mr. Philemon van Melkebeke,male,23,Masculino,Homem
2022-11-25 09:22:42,Master. Harold Theodor Johnson,male,4,Masculino,Homem
2022-11-25 09:22:42,Mr. Cerin Balkic,male,26,Masculino,Homem
2022-11-25 09:22:42,Mrs. Richard Leonard (Sallie Monypeny) Beckwith,female,47,Feminino,Mulher
2022-11-25 09:22:42,Mr. Frans Olof Carlsson,male,33,Masculino,Homem
2022-11-25 09:22:42,Mr. Victor Vander Cruyssen,male,47,Masculino,Homem
2022-11-25 09:22:42,Mrs. Samuel (Hannah Wizosky) Abelson,female,28,Feminino,Mulher
2022-11-25 09:22:42,Miss. Adele Kiamie Najib,female,15,Feminino,Mulher
2022-11-25 09:22:42,Mr. Alfred Ossian Gustafsson,male,20,Masculino,Homem
2022-11-25 09:22:42,Mr. Nedelio Petroff,male,19,Masculino,Homem
2022-11-25 09:22:42,Mr. Kristo Laleff,male,23,Masculino,Homem
2022-11-25 09:22:42,Mrs. Thomas Jr (Lily Alexenia Wilson) Potter,female,56,Feminino,Mulher
2022-11-25 09:22:42,Mrs. William (Imanita Parrish Hall) Shelley,female,25,Feminino,Mulher
2022-11-25 09:22:42,Mr. Johann Markun,male,33,Masculino,Homem
2022-11-25 09:22:42,Miss. Gerda Ulrika Dahlberg,female,22,Feminino,Mulher
2022-11-25 09:22:42,Mr. Frederick James Banfield,male,28,Masculino,Homem
2022-11-25 09:22:42,Mr. Henry Jr Sutehall,male,25,Masculino,Homem
2022-11-25 09:22:42,Mrs. William (Margaret Norton) Rice,female,39,Feminino,Mulher
2022-11-25 09:22:42,Rev. Juozas Montvila,male,27,Masculino,Homem
2022-11-25 09:22:42,Miss. Margaret Edith Graham,female,19,Feminino,Mulher
2022-11-25 09:22:42,Miss. Catherine Helen Johnston,female,7,Feminino,Mulher
2022-11-25 09:22:42,Mr. Karl Howell Behr,male,26,Masculino,Homem
2022-11-25 09:22:42,Mr. Patrick Dooley,male,32,Masculino,Homem
